file,speaker,label
audio1189.wav,Barack Obama,United States
audio1190.wav,Barack Obama,United States
audio1191.wav,Barack Obama,United States
audio1192.wav,Barack Obama,United States
audio1193.wav,Barack Obama,United States
audio1194.wav,Barack Obama,United States
audio1195.wav,Barack Obama,United States
audio1196.wav,Barack Obama,United States
audio1197.wav,Barack Obama,United States
audio1198.wav,Barack Obama,United States
audio1199.wav,Barack Obama,United States
audio1200.wav,Barack Obama,United States
audio1201.wav,Barack Obama,United States
audio1202.wav,Barack Obama,United States
audio1203.wav,Barack Obama,United States
audio1204.wav,Barack Obama,United States
audio1205.wav,Barack Obama,United States
audio1206.wav,Barack Obama,United States
audio1207.wav,Bob Ross,United States
audio1208.wav,Bob Ross,United States
audio1209.wav,Bob Ross,United States
audio1210.wav,Bob Ross,United States
audio1211.wav,Bob Ross,United States
audio1212.wav,Bob Ross,United States
audio1213.wav,Bob Ross,United States
audio1214.wav,Bob Ross,United States
audio1215.wav,Bob Ross,United States
audio1216.wav,Bob Ross,United States
audio1217.wav,Bob Ross,United States
audio1218.wav,Bob Ross,United States
audio1219.wav,Bob Ross,United States
audio1220.wav,Bob Ross,United States
audio1221.wav,Bob Ross,United States
audio1222.wav,Bob Ross,United States
audio1223.wav,Bob Ross,United States
audio1224.wav,Bob Ross,United States
audio1225.wav,Bob Ross,United States
audio1226.wav,Bob Ross,United States
audio1227.wav,Bill Burr,United States
audio1228.wav,Bill Burr,United States
audio1229.wav,Bill Burr,United States
audio1230.wav,Bill Burr,United States
audio1231.wav,Bill Burr,United States
audio1232.wav,Bill Burr,United States
audio1233.wav,Bill Burr,United States
audio1234.wav,Bill Burr,United States
audio1235.wav,Bill Burr,United States
audio1236.wav,Bill Burr,United States
audio1237.wav,Bill Burr,United States
audio1238.wav,Bill Burr,United States
audio1239.wav,Bill Burr,United States
audio1240.wav,Bill Burr,United States
audio1241.wav,Bill Burr,United States
audio1242.wav,Bill Burr,United States
audio1243.wav,Bill Burr,United States
audio1244.wav,Bill Burr,United States
audio1245.wav,Bill Burr,United States
audio1246.wav,Bill Burr,United States
audio1247.wav,Bill Burr,United States
audio1248.wav,Bill Burr,United States
audio1249.wav,Bill Burr,United States
audio1250.wav,Bill Burr,United States
audio1251.wav,Bill Burr,United States
audio1252.wav,Bill Burr,United States
audio1253.wav,Bill Burr,United States
audio1254.wav,Bill Burr,United States
audio1255.wav,Bill Burr,United States
audio1256.wav,Bill Burr,United States
audio1257.wav,Bill Burr,United States
audio1258.wav,Bill Burr,United States
audio1259.wav,Bill Burr,United States
audio1260.wav,Bill Burr,United States
audio1261.wav,Bill Burr,United States
audio1262.wav,Bill Burr,United States
audio1263.wav,Bill Burr,United States
audio1264.wav,Bill Burr,United States
audio1265.wav,Billie Eilish,United States
audio1266.wav,Billie Eilish,United States
audio1267.wav,Billie Eilish,United States
audio1268.wav,Billie Eilish,United States
audio1269.wav,Billie Eilish,United States
audio1270.wav,Billie Eilish,United States
audio1271.wav,Billie Eilish,United States
audio1272.wav,Billie Eilish,United States
audio1273.wav,Billie Eilish,United States
audio1274.wav,Billie Eilish,United States
audio1275.wav,Billie Eilish,United States
audio1276.wav,Billie Eilish,United States
audio1277.wav,Billie Eilish,United States
audio1278.wav,Billie Eilish,United States
audio1279.wav,Billie Eilish,United States
audio1280.wav,Billie Eilish,United States
audio1281.wav,Billie Eilish,United States
audio1282.wav,Billie Eilish,United States
audio1283.wav,Billie Eilish,United States
audio1284.wav,Billie Eilish,United States
audio1285.wav,Billie Eilish,United States
audio1286.wav,Billie Eilish,United States
audio1287.wav,Billie Eilish,United States
audio1288.wav,Billie Eilish,United States
audio1289.wav,Billie Eilish,United States
audio1290.wav,Billie Eilish,United States
audio1291.wav,Billie Eilish,United States
audio1292.wav,Billie Eilish,United States
audio1293.wav,Billie Eilish,United States
audio1294.wav,Billie Eilish,United States
audio1295.wav,Billie Eilish,United States
audio1296.wav,Billie Eilish,United States
audio1297.wav,Billie Eilish,United States
audio1298.wav,Billie Eilish,United States
audio1299.wav,Bob Ross,United States
audio1300.wav,Bob Ross,United States
audio1301.wav,Bob Ross,United States
audio1302.wav,Bob Ross,United States
audio1303.wav,Bob Ross,United States
audio1304.wav,Bob Ross,United States
audio1305.wav,Bob Ross,United States
audio1306.wav,Bob Ross,United States
audio1307.wav,Bob Ross,United States
audio1308.wav,Bob Ross,United States
audio1309.wav,Bob Ross,United States
audio1310.wav,Bob Ross,United States
audio1311.wav,Bob Ross,United States
audio1312.wav,Bob Ross,United States
audio1313.wav,Bob Ross,United States
audio1314.wav,Bob Ross,United States
audio1315.wav,Bob Ross,United States
audio1316.wav,Bob Ross,United States
audio1317.wav,Bob Ross,United States
audio1318.wav,Bob Ross,United States
audio1319.wav,Bob Ross,United States
audio1320.wav,Bob Ross,United States
audio1321.wav,Bob Ross,United States
audio1322.wav,FDR,United States
audio1323.wav,FDR,United States
audio1324.wav,FDR,United States
audio1325.wav,FDR,United States
audio1326.wav,FDR,United States
audio1327.wav,FDR,United States
audio1328.wav,FDR,United States
audio1329.wav,FDR,United States
audio1330.wav,FDR,United States
audio1331.wav,FDR,United States
audio1332.wav,FDR,United States
audio1333.wav,FDR,United States
audio1334.wav,FDR,United States
audio1335.wav,FDR,United States
audio1336.wav,FDR,United States
audio1337.wav,FDR,United States
audio1338.wav,FDR,United States
audio1339.wav,FDR,United States
audio1340.wav,FDR,United States
audio1341.wav,FDR,United States
audio1342.wav,FDR,United States
audio1343.wav,FDR,United States
audio1344.wav,FDR,United States
audio1345.wav,FDR,United States
audio1346.wav,FDR,United States
audio1347.wav,FDR,United States
audio1348.wav,FDR,United States
audio1349.wav,FDR,United States
audio1350.wav,FDR,United States
audio1351.wav,FDR,United States
audio1352.wav,FDR,United States
audio1353.wav,FDR,United States
audio1354.wav,FDR,United States
audio1355.wav,FDR,United States
audio1356.wav,FDR,United States
audio1357.wav,FDR,United States
audio1358.wav,FDR,United States
audio1359.wav,FDR,United States
audio1360.wav,FDR,United States
audio1361.wav,FDR,United States
audio1362.wav,FDR,United States
audio1363.wav,FDR,United States
audio1364.wav,FDR,United States
audio1365.wav,FDR,United States
audio1366.wav,FDR,United States
audio1367.wav,FDR,United States
audio1368.wav,FDR,United States
audio1369.wav,FDR,United States
audio1370.wav,FDR,United States
audio1371.wav,FDR,United States
audio1372.wav,FDR,United States
audio1373.wav,FDR,United States
audio1374.wav,FDR,United States
audio1375.wav,FDR,United States
audio1376.wav,FDR,United States
audio1377.wav,FDR,United States
audio1378.wav,FDR,United States
audio1379.wav,FDR,United States
audio1380.wav,FDR,United States
audio1381.wav,FDR,United States
audio1382.wav,FDR,United States
audio1383.wav,FDR,United States
audio1384.wav,FDR,United States
audio1385.wav,FDR,United States
audio1386.wav,FDR,United States
audio1387.wav,FDR,United States
audio1388.wav,Boris Johnson,United Kingdom
audio1389.wav,Boris Johnson,United Kingdom
audio1390.wav,Boris Johnson,United Kingdom
audio1391.wav,Boris Johnson,United Kingdom
audio1392.wav,Boris Johnson,United Kingdom
audio1393.wav,Boris Johnson,United Kingdom
audio1394.wav,Boris Johnson,United Kingdom
audio1395.wav,Boris Johnson,United Kingdom
audio1396.wav,Boris Johnson,United Kingdom
audio1397.wav,Boris Johnson,United Kingdom
audio1398.wav,Boris Johnson,United Kingdom
audio1399.wav,Boris Johnson,United Kingdom
audio1400.wav,Boris Johnson,United Kingdom
audio1401.wav,Boris Johnson,United Kingdom
audio1402.wav,Boris Johnson,United Kingdom
audio1403.wav,Boris Johnson,United Kingdom
audio1404.wav,Boris Johnson,United Kingdom
audio1405.wav,Boris Johnson,United Kingdom
audio1406.wav,Boris Johnson,United Kingdom
audio1407.wav,Boris Johnson,United Kingdom
audio1408.wav,Boris Johnson,United Kingdom
audio1409.wav,Boris Johnson,United Kingdom
audio1410.wav,Boris Johnson,United Kingdom
audio1411.wav,Boris Johnson,United Kingdom
audio1412.wav,Boris Johnson,United Kingdom
audio1413.wav,Boris Johnson,United Kingdom
audio1414.wav,Boris Johnson,United Kingdom
audio1415.wav,Boris Johnson,United Kingdom
audio1416.wav,Boris Johnson,United Kingdom
audio1417.wav,Boris Johnson,United Kingdom
audio1418.wav,Boris Johnson,United Kingdom
audio1419.wav,Boris Johnson,United Kingdom
audio1420.wav,Boris Johnson,United Kingdom
audio1421.wav,Boris Johnson,United Kingdom
audio1422.wav,Boris Johnson,United Kingdom
audio1423.wav,Boris Johnson,United Kingdom
audio1424.wav,Boris Johnson,United Kingdom
audio1425.wav,Boris Johnson,United Kingdom
audio1426.wav,Boris Johnson,United Kingdom
audio1427.wav,Boris Johnson,United Kingdom
audio1428.wav,Boris Johnson,United Kingdom
audio1429.wav,Boris Johnson,United Kingdom
audio1430.wav,Boris Johnson,United Kingdom
audio1431.wav,Boris Johnson,United Kingdom
audio1432.wav,Boris Johnson,United Kingdom
audio1433.wav,Boris Johnson,United Kingdom
audio1434.wav,Boris Johnson,United Kingdom
audio1435.wav,Boris Johnson,United Kingdom
audio1436.wav,Boris Johnson,United Kingdom
audio1437.wav,Boris Johnson,United Kingdom
audio1438.wav,Boris Johnson,United Kingdom
audio1439.wav,Boris Johnson,United Kingdom
audio1440.wav,Boris Johnson,United Kingdom
audio1441.wav,Boris Johnson,United Kingdom
audio1442.wav,Boris Johnson,United Kingdom
audio1443.wav,Boris Johnson,United Kingdom
audio1444.wav,Boris Johnson,United Kingdom
audio1445.wav,Boris Johnson,United Kingdom
audio1446.wav,Boris Johnson,United Kingdom
audio1447.wav,Boris Johnson,United Kingdom
audio1448.wav,Boris Johnson,United Kingdom
audio1449.wav,Boris Johnson,United Kingdom
audio1450.wav,Boris Johnson,United Kingdom
audio1451.wav,Boris Johnson,United Kingdom
audio1452.wav,Boris Johnson,United Kingdom
audio1453.wav,Boris Johnson,United Kingdom
audio1454.wav,Boris Johnson,United Kingdom
audio1455.wav,Boris Johnson,United Kingdom
audio1456.wav,Boris Johnson,United Kingdom
audio1457.wav,Boris Johnson,United Kingdom
audio1458.wav,Boris Johnson,United Kingdom
audio1459.wav,Boris Johnson,United Kingdom
audio1460.wav,Boris Johnson,United Kingdom
audio1461.wav,Boris Johnson,United Kingdom
audio1462.wav,Boris Johnson,United Kingdom
audio1463.wav,Boris Johnson,United Kingdom
audio1464.wav,Boris Johnson,United Kingdom
audio1465.wav,Boris Johnson,United Kingdom
audio1466.wav,Boris Johnson,United Kingdom
audio1467.wav,Boris Johnson,United Kingdom
audio1468.wav,Boris Johnson,United Kingdom
audio1469.wav,Boris Johnson,United Kingdom
audio1470.wav,Boris Johnson,United Kingdom
audio1471.wav,Boris Johnson,United Kingdom
audio1472.wav,Boris Johnson,United Kingdom
audio1473.wav,Boris Johnson,United Kingdom
audio1474.wav,Boris Johnson,United Kingdom
audio1475.wav,Boris Johnson,United Kingdom
audio1476.wav,Boris Johnson,United Kingdom
audio1477.wav,Boris Johnson,United Kingdom
audio1478.wav,Boris Johnson,United Kingdom
audio1479.wav,Boris Johnson,United Kingdom
audio1480.wav,Boris Johnson,United Kingdom
audio1481.wav,Boris Johnson,United Kingdom
audio1482.wav,Boris Johnson,United Kingdom
audio1483.wav,Boris Johnson,United Kingdom
audio1484.wav,Boris Johnson,United Kingdom
audio1485.wav,Boris Johnson,United Kingdom
audio1486.wav,Boris Johnson,United Kingdom
audio1487.wav,Boris Johnson,United Kingdom
audio1488.wav,Boris Johnson,United Kingdom
audio1489.wav,Boris Johnson,United Kingdom
audio1490.wav,Boris Johnson,United Kingdom
audio1491.wav,Boris Johnson,United Kingdom
audio1492.wav,Boris Johnson,United Kingdom
audio1493.wav,Boris Johnson,United Kingdom
audio1494.wav,Boris Johnson,United Kingdom
audio1495.wav,Boris Johnson,United Kingdom
audio1496.wav,Boris Johnson,United Kingdom
audio1497.wav,Boris Johnson,United Kingdom
audio1498.wav,Boris Johnson,United Kingdom
audio1499.wav,Boris Johnson,United Kingdom
audio1500.wav,Boris Johnson,United Kingdom
audio1501.wav,Boris Johnson,United Kingdom
audio1502.wav,Boris Johnson,United Kingdom
audio1503.wav,Boris Johnson,United Kingdom
audio1504.wav,Boris Johnson,United Kingdom
audio1505.wav,Boris Johnson,United Kingdom
audio1506.wav,Boris Johnson,United Kingdom
audio1507.wav,Boris Johnson,United Kingdom
audio1508.wav,Boris Johnson,United Kingdom
audio1509.wav,Boris Johnson,United Kingdom
audio1510.wav,Boris Johnson,United Kingdom
audio1511.wav,Boris Johnson,United Kingdom
audio1512.wav,Boris Johnson,United Kingdom
audio1513.wav,Boris Johnson,United Kingdom
audio1514.wav,Boris Johnson,United Kingdom
audio1515.wav,Boris Johnson,United Kingdom
audio1516.wav,Boris Johnson,United Kingdom
audio1517.wav,Boris Johnson,United Kingdom
audio1518.wav,Boris Johnson,United Kingdom
audio1519.wav,Boris Johnson,United Kingdom
audio1520.wav,Boris Johnson,United Kingdom
audio1521.wav,Boris Johnson,United Kingdom
audio1522.wav,Boris Johnson,United Kingdom
audio1523.wav,Boris Johnson,United Kingdom
audio1524.wav,Boris Johnson,United Kingdom
audio1525.wav,Boris Johnson,United Kingdom
audio1526.wav,Boris Johnson,United Kingdom
audio1527.wav,Boris Johnson,United Kingdom
audio1528.wav,Boris Johnson,United Kingdom
audio1529.wav,Boris Johnson,United Kingdom
audio1530.wav,Boris Johnson,United Kingdom
audio1531.wav,Boris Johnson,United Kingdom
audio1532.wav,Boris Johnson,United Kingdom
audio1533.wav,Boris Johnson,United Kingdom
audio1534.wav,Boris Johnson,United Kingdom
audio1535.wav,Boris Johnson,United Kingdom
audio1536.wav,Boris Johnson,United Kingdom
audio1537.wav,Boris Johnson,United Kingdom
audio1538.wav,Boris Johnson,United Kingdom
audio1539.wav,Boris Johnson,United Kingdom
audio1540.wav,Boris Johnson,United Kingdom
audio1541.wav,Boris Johnson,United Kingdom
audio1542.wav,Boris Johnson,United Kingdom
audio1543.wav,Boris Johnson,United Kingdom
audio1544.wav,Boris Johnson,United Kingdom
audio1545.wav,Boris Johnson,United Kingdom
audio1546.wav,Boris Johnson,United Kingdom
audio1547.wav,Boris Johnson,United Kingdom
audio1548.wav,Boris Johnson,United Kingdom
audio1549.wav,Boris Johnson,United Kingdom
audio1550.wav,Boris Johnson,United Kingdom
audio1551.wav,Boris Johnson,United Kingdom
audio1552.wav,Boris Johnson,United Kingdom
audio1553.wav,Boris Johnson,United Kingdom
audio1554.wav,Boris Johnson,United Kingdom
audio1555.wav,Boris Johnson,United Kingdom
audio1556.wav,Boris Johnson,United Kingdom
audio1557.wav,Boris Johnson,United Kingdom
audio1558.wav,Boris Johnson,United Kingdom
audio1559.wav,Boris Johnson,United Kingdom
audio1560.wav,Boris Johnson,United Kingdom
audio1561.wav,Boris Johnson,United Kingdom
audio1562.wav,Boris Johnson,United Kingdom
audio1563.wav,Boris Johnson,United Kingdom
audio1564.wav,Boris Johnson,United Kingdom
audio1565.wav,Boris Johnson,United Kingdom
audio1566.wav,Boris Johnson,United Kingdom
audio1567.wav,Boris Johnson,United Kingdom
audio1568.wav,Boris Johnson,United Kingdom
audio1569.wav,Boris Johnson,United Kingdom
audio1570.wav,Boris Johnson,United Kingdom
audio1571.wav,Boris Johnson,United Kingdom
audio1572.wav,Boris Johnson,United Kingdom
audio1573.wav,Boris Johnson,United Kingdom
audio1574.wav,Boris Johnson,United Kingdom
audio1575.wav,Boris Johnson,United Kingdom
audio1576.wav,Boris Johnson,United Kingdom
audio1577.wav,Boris Johnson,United Kingdom
audio1578.wav,Boris Johnson,United Kingdom
audio1579.wav,Boris Johnson,United Kingdom
audio1580.wav,Boris Johnson,United Kingdom
audio1581.wav,Boris Johnson,United Kingdom
audio1582.wav,Boris Johnson,United Kingdom
audio1583.wav,Boris Johnson,United Kingdom
audio1584.wav,Boris Johnson,United Kingdom
audio1585.wav,Boris Johnson,United Kingdom
audio1586.wav,Boris Johnson,United Kingdom
audio1587.wav,Boris Johnson,United Kingdom
audio1588.wav,Boris Johnson,United Kingdom
audio1589.wav,Boris Johnson,United Kingdom
audio1590.wav,Boris Johnson,United Kingdom
audio1591.wav,Boris Johnson,United Kingdom
audio1592.wav,Boris Johnson,United Kingdom
audio1593.wav,Boris Johnson,United Kingdom
audio1594.wav,Boris Johnson,United Kingdom
audio1595.wav,Boris Johnson,United Kingdom
audio1596.wav,Boris Johnson,United Kingdom
audio1597.wav,Boris Johnson,United Kingdom
audio1598.wav,Boris Johnson,United Kingdom
audio1599.wav,Boris Johnson,United Kingdom
audio1600.wav,Boris Johnson,United Kingdom
audio1601.wav,Boris Johnson,United Kingdom
audio1602.wav,Boris Johnson,United Kingdom
audio1603.wav,Boris Johnson,United Kingdom
audio1604.wav,Boris Johnson,United Kingdom
audio1605.wav,Boris Johnson,United Kingdom
audio1606.wav,Boris Johnson,United Kingdom
audio1607.wav,Boris Johnson,United Kingdom
audio1608.wav,Boris Johnson,United Kingdom
audio1609.wav,Boris Johnson,United Kingdom
audio1610.wav,Boris Johnson,United Kingdom
audio1611.wav,Boris Johnson,United Kingdom
audio1612.wav,Boris Johnson,United Kingdom
audio1613.wav,Boris Johnson,United Kingdom
audio1614.wav,Boris Johnson,United Kingdom
audio1615.wav,Calvin Coolidge,United States
audio1616.wav,Calvin Coolidge,United States
audio1617.wav,Calvin Coolidge,United States
audio1618.wav,Calvin Coolidge,United States
audio1619.wav,Calvin Coolidge,United States
audio1620.wav,Calvin Coolidge,United States
audio1621.wav,Calvin Coolidge,United States
audio1622.wav,Calvin Coolidge,United States
audio1623.wav,Calvin Coolidge,United States
audio1624.wav,Calvin Coolidge,United States
audio1625.wav,Calvin Coolidge,United States
audio1626.wav,Calvin Coolidge,United States
audio1627.wav,Calvin Coolidge,United States
audio1628.wav,Calvin Coolidge,United States
audio1629.wav,Calvin Coolidge,United States
audio1630.wav,Calvin Coolidge,United States
audio1631.wav,Calvin Coolidge,United States
audio1632.wav,Calvin Coolidge,United States
audio1633.wav,Calvin Coolidge,United States
audio1634.wav,Calvin Coolidge,United States
audio1635.wav,Calvin Coolidge,United States
audio1636.wav,Calvin Coolidge,United States
audio1637.wav,Calvin Coolidge,United States
audio1638.wav,Calvin Coolidge,United States
audio1639.wav,Calvin Coolidge,United States
audio1640.wav,Calvin Coolidge,United States
audio1641.wav,Calvin Coolidge,United States
audio1642.wav,Calvin Coolidge,United States
audio1643.wav,Calvin Coolidge,United States
audio1644.wav,Calvin Coolidge,United States
audio1645.wav,Calvin Coolidge,United States
audio1646.wav,Calvin Coolidge,United States
audio1647.wav,Calvin Coolidge,United States
audio1648.wav,Calvin Coolidge,United States
audio1649.wav,Calvin Coolidge,United States
audio1650.wav,Calvin Coolidge,United States
audio1651.wav,Calvin Coolidge,United States
audio1652.wav,Calvin Coolidge,United States
audio1653.wav,Calvin Coolidge,United States
audio1654.wav,Calvin Coolidge,United States
audio1655.wav,Calvin Coolidge,United States
audio1656.wav,Calvin Coolidge,United States
audio1657.wav,Calvin Coolidge,United States
audio1658.wav,Calvin Coolidge,United States
audio1659.wav,Calvin Coolidge,United States
audio1660.wav,Calvin Coolidge,United States
audio1661.wav,Calvin Coolidge,United States
audio1662.wav,Calvin Coolidge,United States
audio1663.wav,Calvin Coolidge,United States
audio1664.wav,Calvin Coolidge,United States
audio1665.wav,Calvin Coolidge,United States
audio1666.wav,Calvin Coolidge,United States
audio1667.wav,Calvin Coolidge,United States
audio1668.wav,Calvin Coolidge,United States
audio1669.wav,Calvin Coolidge,United States
audio1670.wav,Christopher Hitchens,United Kingdom
audio1671.wav,Christopher Hitchens,United Kingdom
audio1672.wav,Christopher Hitchens,United Kingdom
audio1673.wav,Christopher Hitchens,United Kingdom
audio1674.wav,Christopher Hitchens,United Kingdom
audio1675.wav,Christopher Hitchens,United Kingdom
audio1676.wav,Christopher Hitchens,United Kingdom
audio1677.wav,Christopher Hitchens,United Kingdom
audio1678.wav,Christopher Hitchens,United Kingdom
audio1679.wav,Christopher Hitchens,United Kingdom
audio1680.wav,Christopher Hitchens,United Kingdom
audio1681.wav,Christopher Hitchens,United Kingdom
audio1682.wav,Christopher Hitchens,United Kingdom
audio1683.wav,Christopher Hitchens,United Kingdom
audio1684.wav,Christopher Hitchens,United Kingdom
audio1685.wav,Christopher Hitchens,United Kingdom
audio1686.wav,Christopher Hitchens,United Kingdom
audio1687.wav,Christopher Hitchens,United Kingdom
audio1688.wav,Christopher Hitchens,United Kingdom
audio1689.wav,Christopher Hitchens,United Kingdom
audio1690.wav,Christopher Hitchens,United Kingdom
audio1691.wav,Christopher Hitchens,United Kingdom
audio1692.wav,Christopher Hitchens,United Kingdom
audio1693.wav,Christopher Hitchens,United Kingdom
audio1694.wav,Christopher Hitchens,United Kingdom
audio1695.wav,Christopher Hitchens,United Kingdom
audio1696.wav,Christopher Hitchens,United Kingdom
audio1697.wav,Christopher Hitchens,United Kingdom
audio1698.wav,Christopher Hitchens,United Kingdom
audio1699.wav,Christopher Hitchens,United Kingdom
audio1700.wav,Christopher Hitchens,United Kingdom
audio1701.wav,Christopher Hitchens,United Kingdom
audio1702.wav,Christopher Hitchens,United Kingdom
audio1703.wav,Christopher Hitchens,United Kingdom
audio1704.wav,Christopher Hitchens,United Kingdom
audio1705.wav,Christopher Hitchens,United Kingdom
audio1706.wav,Christopher Hitchens,United Kingdom
audio1707.wav,Christopher Hitchens,United Kingdom
audio1708.wav,Christopher Hitchens,United Kingdom
audio1709.wav,Christopher Hitchens,United Kingdom
audio1710.wav,Christopher Hitchens,United Kingdom
audio1711.wav,Christopher Hitchens,United Kingdom
audio1712.wav,Christopher Hitchens,United Kingdom
audio1713.wav,Christopher Hitchens,United Kingdom
audio1714.wav,Christopher Hitchens,United Kingdom
audio1715.wav,Christopher Hitchens,United Kingdom
audio1716.wav,Christopher Hitchens,United Kingdom
audio1717.wav,Christopher Hitchens,United Kingdom
audio1718.wav,Christopher Hitchens,United Kingdom
audio1719.wav,Christopher Hitchens,United Kingdom
audio1720.wav,Christopher Hitchens,United Kingdom
audio1721.wav,Christopher Hitchens,United Kingdom
audio1722.wav,Christopher Hitchens,United Kingdom
audio1723.wav,Christopher Hitchens,United Kingdom
audio1724.wav,Christopher Hitchens,United Kingdom
audio1725.wav,Christopher Hitchens,United Kingdom
audio1726.wav,Christopher Hitchens,United Kingdom
audio1727.wav,Christopher Hitchens,United Kingdom
audio1728.wav,Christopher Hitchens,United Kingdom
audio1729.wav,Christopher Hitchens,United Kingdom
audio1730.wav,Christopher Hitchens,United Kingdom
audio1731.wav,Christopher Hitchens,United Kingdom
audio1732.wav,Christopher Hitchens,United Kingdom
audio1733.wav,Christopher Hitchens,United Kingdom
audio1734.wav,Christopher Hitchens,United Kingdom
audio1735.wav,Christopher Hitchens,United Kingdom
audio1736.wav,Christopher Hitchens,United Kingdom
audio1737.wav,Christopher Hitchens,United Kingdom
audio1738.wav,Christopher Hitchens,United Kingdom
audio1739.wav,Christopher Hitchens,United Kingdom
audio1740.wav,Christopher Hitchens,United Kingdom
audio1741.wav,Christopher Hitchens,United Kingdom
audio1742.wav,Christopher Hitchens,United Kingdom
audio1743.wav,Christopher Hitchens,United Kingdom
audio1744.wav,Christopher Hitchens,United Kingdom
audio1745.wav,Christopher Hitchens,United Kingdom
audio1746.wav,Christopher Hitchens,United Kingdom
audio1747.wav,Christopher Hitchens,United Kingdom
audio1748.wav,Christopher Hitchens,United Kingdom
audio1749.wav,Christopher Hitchens,United Kingdom
audio1750.wav,Christopher Hitchens,United Kingdom
audio1751.wav,Christopher Hitchens,United Kingdom
audio1752.wav,Christopher Hitchens,United Kingdom
audio1753.wav,Christopher Hitchens,United Kingdom
audio1754.wav,Christopher Hitchens,United Kingdom
audio1755.wav,Christopher Hitchens,United Kingdom
audio1756.wav,Christopher Hitchens,United Kingdom
audio1757.wav,Christopher Hitchens,United Kingdom
audio1758.wav,Christopher Hitchens,United Kingdom
audio1759.wav,Christopher Hitchens,United Kingdom
audio1760.wav,Christopher Hitchens,United Kingdom
audio1761.wav,Christopher Hitchens,United Kingdom
audio1762.wav,Christopher Hitchens,United Kingdom
audio1763.wav,Christopher Hitchens,United Kingdom
audio1764.wav,Christopher Hitchens,United Kingdom
audio1765.wav,Christopher Hitchens,United Kingdom
audio1766.wav,Christopher Hitchens,United Kingdom
audio1767.wav,Christopher Hitchens,United Kingdom
audio1768.wav,Christopher Hitchens,United Kingdom
audio1769.wav,Christopher Hitchens,United Kingdom
audio1770.wav,Christopher Hitchens,United Kingdom
audio1771.wav,Christopher Hitchens,United Kingdom
audio1772.wav,Christopher Hitchens,United Kingdom
audio1773.wav,Christopher Hitchens,United Kingdom
audio1774.wav,Christopher Hitchens,United Kingdom
audio1775.wav,Christopher Hitchens,United Kingdom
audio1776.wav,Christopher Hitchens,United Kingdom
audio1777.wav,Christopher Hitchens,United Kingdom
audio1778.wav,Christopher Hitchens,United Kingdom
audio1779.wav,Christopher Hitchens,United Kingdom
audio1780.wav,Christopher Hitchens,United Kingdom
audio1781.wav,Christopher Hitchens,United Kingdom
audio1782.wav,Christopher Hitchens,United Kingdom
audio1783.wav,Christopher Hitchens,United Kingdom
audio1784.wav,Christopher Hitchens,United Kingdom
audio1785.wav,Christopher Hitchens,United Kingdom
audio1786.wav,Christopher Hitchens,United Kingdom
audio1787.wav,Christopher Hitchens,United Kingdom
audio1788.wav,Christopher Hitchens,United Kingdom
audio1789.wav,Christopher Hitchens,United Kingdom
audio1790.wav,Christopher Hitchens,United Kingdom
audio1791.wav,Christopher Hitchens,United Kingdom
audio1792.wav,Christopher Hitchens,United Kingdom
audio1793.wav,Christopher Hitchens,United Kingdom
audio1794.wav,Dwight Eisenhower,United States
audio1795.wav,Dwight Eisenhower,United States
audio1796.wav,Dwight Eisenhower,United States
audio1797.wav,Dwight Eisenhower,United States
audio1798.wav,Dwight Eisenhower,United States
audio1799.wav,Dwight Eisenhower,United States
audio1800.wav,Dwight Eisenhower,United States
audio1801.wav,Dwight Eisenhower,United States
audio1802.wav,Dwight Eisenhower,United States
audio1803.wav,Dwight Eisenhower,United States
audio1804.wav,Dwight Eisenhower,United States
audio1805.wav,Dwight Eisenhower,United States
audio1806.wav,Dwight Eisenhower,United States
audio1807.wav,Dwight Eisenhower,United States
audio1808.wav,Dwight Eisenhower,United States
audio1809.wav,Dwight Eisenhower,United States
audio1810.wav,Dwight Eisenhower,United States
audio1811.wav,Dwight Eisenhower,United States
audio1812.wav,Dwight Eisenhower,United States
audio1813.wav,Dwight Eisenhower,United States
audio1814.wav,Dwight Eisenhower,United States
audio1815.wav,Dwight Eisenhower,United States
audio1816.wav,Dwight Eisenhower,United States
audio1817.wav,Dwight Eisenhower,United States
audio1818.wav,Dwight Eisenhower,United States
audio1819.wav,Dwight Eisenhower,United States
audio1820.wav,Dwight Eisenhower,United States
audio1821.wav,Dwight Eisenhower,United States
audio1822.wav,Dwight Eisenhower,United States
audio1823.wav,Dwight Eisenhower,United States
audio1824.wav,Dwight Eisenhower,United States
audio1825.wav,Dwight Eisenhower,United States
audio1826.wav,Dwight Eisenhower,United States
audio1827.wav,Dwight Eisenhower,United States
audio1828.wav,Dwight Eisenhower,United States
audio1829.wav,Dwight Eisenhower,United States
audio1830.wav,Dwight Eisenhower,United States
audio1831.wav,Dwight Eisenhower,United States
audio1832.wav,Dwight Eisenhower,United States
audio1833.wav,Dwight Eisenhower,United States
audio1834.wav,Dwight Eisenhower,United States
audio1835.wav,Dwight Eisenhower,United States
audio1836.wav,Dwight Eisenhower,United States
audio1837.wav,Dwight Eisenhower,United States
audio1838.wav,Dwight Eisenhower,United States
audio1839.wav,Dwight Eisenhower,United States
audio1840.wav,Dwight Eisenhower,United States
audio1841.wav,Dwight Eisenhower,United States
audio1842.wav,Dwight Eisenhower,United States
